tripduration,starttime,stoptime,start.station.latitude,start.station.longitude,end.station.latitude,end.station.longitude,bikeid,usertype,birth.year,gender,start.date
2513,46:23.2,28:16.4,40.72759597,-74.04424731,40.71958612,-74.04311746,29454,Subscriber,1983,1,11/19/19
202,53:16.9,56:39.6,40.72528911,-74.04557168,40.71958612,-74.04311746,29479,Subscriber,1982,2,6/2/19
1630,31:31.2,58:41.9,40.7192517,-74.034234,40.7192517,-74.034234,42492,Customer,1995,2,7/2/20
2861,35:43.7,23:25.0,40.71958612,-74.04311746,40.71458404,-74.04281706,26280,Subscriber,1979,1,8/28/19
549,47:34.9,56:44.5,40.71958612,-74.04311746,40.72568548,-74.04879034,29440,Subscriber,1982,1,10/20/19
598,38:54.9,48:53.3,40.71958612,-74.04311746,40.71241882,-74.03852552,29483,Subscriber,1983,1,5/25/19
4344,19:34.8,31:59.4,40.71958612,-74.04311746,40.71458404,-74.04281706,42623,Customer,1969,0,7/3/20
169,45:13.7,48:03.0,40.72759597,-74.04424731,40.72165072,-74.04288411,29575,Subscriber,1985,1,9/25/19
1612,11:21.3,38:13.9,40.7211236,-74.03805095,40.7211236,-74.03805095,42332,Subscriber,1958,1,5/10/20
1986,13:07.1,46:13.9,40.7376037,-74.0524783,40.74871595,-74.0404433,42368,Customer,1989,1,9/9/20
315,55:02.7,00:18.2,40.7308971,-74.06391263,40.72755147,-74.07106072,44787,Subscriber,1994,2,8/17/20
290,51:39.0,56:29.4,40.72528911,-74.04557168,40.7177325,-74.043845,41369,Customer,1994,1,8/16/20
415,42:33.3,49:28.8,40.7242941,-74.0354826,40.7141454,-74.0335519,29609,Subscriber,1970,1,12/3/19
4348,26:41.7,39:10.1,40.71958612,-74.04311746,40.72601173,-74.05038893,42453,Subscriber,1982,2,5/16/20
914,48:56.7,04:11.5,40.73520838,-74.04696375,40.7192517,-74.034234,29281,Customer,1969,0,9/16/19
225,40:25.7,44:11.0,40.72533993,-74.06762213,40.7308971,-74.06391263,42596,Subscriber,1980,1,12/22/20
436,17:55.3,25:11.8,40.71241882,-74.03852552,40.71653978,-74.04963791,42277,Subscriber,1982,1,9/5/20
224,26:39.0,30:23.5,40.71958612,-74.04311746,40.72759597,-74.04424731,29272,Subscriber,1994,1,8/4/19
527,28:14.9,37:02.6,40.71517768,-74.03768331,40.7141454,-74.0335519,42446,Subscriber,1954,2,6/28/20
173,29:03.3,31:56.5,40.72163014,-74.04996783,40.72163014,-74.04996783,26264,Subscriber,1985,1,10/20/19
198,16:13.2,19:31.7,40.72165072,-74.04288411,40.72759597,-74.04424731,29587,Subscriber,1981,1,5/15/19
115,02:37.4,04:32.6,40.7192517,-74.034234,40.71687,-74.03281,26245,Subscriber,1949,1,9/23/19
2569,44:10.8,27:00.1,40.71687,-74.03281,40.71687,-74.03281,44414,Customer,1995,1,8/3/20
606,24:59.9,35:06.9,40.71958612,-74.04311746,40.71435837,-74.06661093,29832,Customer,2000,1,10/24/20
675,28:57.4,40:12.5,40.73367,-74.0625,40.74267714,-74.05178863,42189,Subscriber,1974,2,3/2/20
789,43:24.9,56:34.4,40.74871595,-74.0404433,40.7211236,-74.03805095,47239,Subscriber,1964,2,9/29/20
175,20:32.9,23:28.4,40.72333159,-74.04595256,40.72759597,-74.04424731,29646,Customer,1969,0,1/28/20
549,05:28.5,14:38.3,40.7287448,-74.0321082,40.7127742,-74.0364857,26250,Subscriber,1980,1,1/28/19
1435,32:26.4,56:21.9,40.74267714,-74.05178863,40.7272235,-74.0337589,42251,Customer,1969,0,12/3/20
255,24:43.2,28:58.5,40.71687,-74.03281,40.71241882,-74.03852552,44387,Customer,1994,1,11/24/20
626,26:09.6,36:36.4,40.72568548,-74.04879034,40.72165072,-74.04288411,26238,Subscriber,1976,2,8/26/19
2073,12:15.3,46:48.8,40.7287448,-74.0321082,40.7287448,-74.0321082,40124,Subscriber,1983,1,7/3/20
1942,57:42.2,30:04.5,40.72759597,-74.04424731,40.71517768,-74.03768331,29528,Subscriber,1981,2,7/7/19
249,17:40.3,21:50.2,40.72333159,-74.04595256,40.7183552,-74.03891444,42126,Subscriber,1978,2,3/10/20
910,43:48.3,58:59.3,40.7287448,-74.0321082,40.71653978,-74.04963791,42479,Subscriber,1980,1,7/18/20
171,14:16.9,17:08.5,40.71958612,-74.04311746,40.72163014,-74.04996783,15268,Subscriber,1981,1,10/20/20
2178,22:46.9,59:05.6,40.7242941,-74.0354826,40.7192517,-74.034234,45543,Customer,1969,0,9/20/20
2222,34:50.5,11:52.7,40.71653978,-74.04963791,40.71653978,-74.04963791,46541,Customer,1997,1,10/19/20
128,20:22.8,22:31.2,40.7272235,-74.0337589,40.7242941,-74.0354826,29475,Subscriber,1989,2,8/18/19
7000,05:12.7,01:53.3,40.71848892,-74.04772663,40.7236589,-74.0641943,44322,Customer,1969,0,8/23/20
706,34:48.7,46:34.9,40.7272235,-74.0337589,40.7311689,-74.0575736,29511,Subscriber,1986,1,5/13/19
501,21:31.3,29:53.3,40.7177325,-74.043845,40.7177325,-74.043845,26317,Customer,1993,1,8/19/19
414,33:52.1,40:46.4,40.71958612,-74.04311746,40.71517768,-74.03768331,26243,Subscriber,1983,2,10/10/19
206,25:41.0,29:07.2,40.71958612,-74.04311746,40.71653978,-74.04963791,29272,Subscriber,1984,1,3/29/19
204,34:00.3,37:25.1,40.71653978,-74.04963791,40.71958612,-74.04311746,42481,Subscriber,1990,2,9/25/20
262,16:55.4,21:18.2,40.72601173,-74.05038893,40.71958612,-74.04311746,42177,Customer,1995,1,2/26/20
546,12:44.4,21:51.4,40.71687,-74.03281,40.7287448,-74.0321082,42190,Subscriber,1989,1,7/2/20
263,32:43.7,37:07.5,40.7162469,-74.0334588,40.71241882,-74.03852552,29533,Subscriber,1968,1,1/9/19
1063,32:32.3,50:15.4,40.72210379,-74.071455,40.71958612,-74.04311746,29528,Subscriber,1981,1,10/16/19
1420,59:09.9,22:50.0,40.72759597,-74.04424731,40.71958612,-74.04311746,29635,Subscriber,1998,1,8/18/19
1156,15:31.5,34:47.9,40.72759597,-74.04424731,40.7236589,-74.0641943,18063,Customer,1969,0,7/27/20
336,14:50.7,20:27.5,40.72759597,-74.04424731,40.71958612,-74.04311746,26280,Subscriber,1984,2,9/6/19
394,38:20.7,44:55.5,40.73074263,-74.06378388,40.74267714,-74.05178863,29601,Subscriber,1987,1,2/7/19
947,57:02.1,12:49.6,40.7443187,-74.0439909,40.7308971,-74.06391263,47258,Subscriber,1964,1,10/18/20
850,31:20.6,45:31.5,40.71649,-74.04105,40.7241765,-74.0506564,41209,Customer,1987,2,10/10/20
157,41:56.8,44:34.6,40.7272235,-74.0337589,40.7242941,-74.0354826,45656,Subscriber,1992,2,9/26/20
161,07:55.2,10:36.9,40.72759597,-74.04424731,40.72333159,-74.04595256,29214,Subscriber,1971,2,5/14/19
185,19:09.2,22:14.8,40.71517768,-74.03768331,40.71958612,-74.04311746,29474,Subscriber,1980,1,2/19/19
4992,03:22.0,26:34.2,40.72759597,-74.04424731,40.72759597,-74.04424731,40805,Customer,1970,2,7/26/20
130,08:18.7,10:29.3,40.71958612,-74.04311746,40.7183552,-74.03891444,29578,Subscriber,1978,1,1/12/20
1778,37:15.7,06:54.0,40.71517768,-74.03768331,40.71517768,-74.03768331,44401,Customer,1993,1,7/26/20
1012,25:39.7,42:32.0,40.73367,-74.0625,40.74267714,-74.05178863,29627,Subscriber,1984,1,6/6/19
933,47:46.9,03:19.9,40.7236589,-74.0641943,40.7177325,-74.043845,29486,Customer,1969,0,9/22/19
484,55:06.4,03:11.1,40.7287448,-74.0321082,40.72165072,-74.04288411,26178,Subscriber,1977,1,3/24/19
3401,23:43.1,20:25.1,40.7272235,-74.0337589,40.7287448,-74.0321082,42606,Customer,1992,2,6/6/20
674,43:51.4,55:06.2,40.72759597,-74.04424731,40.71958612,-74.04311746,26295,Subscriber,1976,2,9/17/19
220,22:11.2,25:51.8,40.72568548,-74.04879034,40.72165072,-74.04288411,29677,Subscriber,1988,1,12/13/19
1412,33:09.6,56:42.0,40.74871595,-74.0404433,40.72533993,-74.06762213,26174,Subscriber,1987,2,11/5/19
232,41:14.6,45:06.8,40.7308971,-74.06391263,40.72533993,-74.06762213,42444,Customer,1969,0,9/2/20
245,14:07.5,18:13.1,40.72152515,-74.04630454,40.7183552,-74.03891444,26311,Subscriber,1973,1,1/9/19
309,58:27.7,03:36.8,40.71346383,-74.06285852,40.71653978,-74.04963791,42379,Subscriber,1987,2,10/2/20
273,15:27.5,20:01.5,40.71958612,-74.04311746,40.72568548,-74.04879034,29204,Subscriber,1977,1,9/18/19
6086,29:00.1,10:26.9,40.7287448,-74.0321082,40.73520838,-74.04696375,46291,Customer,1983,2,9/4/20
1794,34:47.6,04:42.3,40.72759597,-74.04424731,40.7112423,-74.0557013,42325,Customer,1982,2,5/10/20
198,35:25.2,38:43.4,40.72333159,-74.04595256,40.71653978,-74.04963791,26266,Subscriber,1956,1,3/12/19
757,20:22.3,32:59.8,40.7308971,-74.06391263,40.71113,-74.0789,42576,Subscriber,1991,1,3/16/20
79,36:10.9,37:30.5,40.7211236,-74.03805095,40.7183552,-74.03891444,26160,Subscriber,1972,1,1/27/19
418,37:36.6,44:35.1,40.73478582,-74.05044364,40.73367,-74.0625,29675,Subscriber,1986,2,5/30/19
558,40:15.4,49:33.9,40.7241765,-74.0506564,40.72165072,-74.04288411,42482,Customer,1987,1,5/20/20
210,00:21.7,03:52.3,40.71958612,-74.04311746,40.72333159,-74.04595256,29500,Subscriber,1970,1,10/7/19
514,52:28.2,01:02.3,40.7443187,-74.0439909,40.7376037,-74.0524783,26291,Subscriber,1985,1,7/7/19
1599,42:38.8,09:17.9,40.71958612,-74.04311746,40.71942,-74.05099,26180,Subscriber,1988,1,1/5/20
437,27:41.6,34:58.9,40.72568548,-74.04879034,40.7192517,-74.034234,26222,Subscriber,1994,1,1/31/19
1610,09:05.1,35:55.3,40.73367,-74.0625,40.7182113,-74.0836394,26172,Subscriber,1974,1,7/12/19
274,57:50.6,02:25.0,40.7183552,-74.03891444,40.7127742,-74.0364857,42493,Subscriber,1988,2,12/13/20
650,01:14.3,12:05.2,40.7287448,-74.0321082,40.7127742,-74.0364857,44914,Subscriber,1987,2,10/2/20
564,40:21.7,49:46.3,40.71687,-74.03281,40.72759597,-74.04424731,29523,Subscriber,1953,2,10/28/19
179,18:30.3,21:29.3,40.71958612,-74.04311746,40.71458404,-74.04281706,42105,Subscriber,1988,1,8/6/20
412,32:48.9,39:41.9,40.7127742,-74.0364857,40.71458404,-74.04281706,26163,Subscriber,1997,2,11/21/19
287,37:47.4,42:35.3,40.72601173,-74.05038893,40.71958612,-74.04311746,26209,Subscriber,1969,0,8/2/19
194,37:27.8,40:42.5,40.7242941,-74.0354826,40.7192517,-74.034234,29252,Subscriber,1976,1,2/26/19
326,50:53.2,56:19.5,40.72759597,-74.04424731,40.72152515,-74.04630454,29454,Subscriber,1970,1,11/4/19
151,06:39.6,09:11.3,40.72163014,-74.04996783,40.71958612,-74.04311746,44704,Subscriber,1994,1,9/30/20
214,15:33.2,19:07.9,40.71458404,-74.04281706,40.71958612,-74.04311746,26266,Subscriber,1991,1,11/19/19
203,47:53.2,51:16.3,40.71517768,-74.03768331,40.71958612,-74.04311746,29624,Customer,1969,0,1/12/20
491,38:25.1,46:36.2,40.72759597,-74.04424731,40.7272235,-74.0337589,43098,Subscriber,1991,1,11/3/20
393,29:07.6,35:41.4,40.7211236,-74.03805095,40.7287448,-74.0321082,40174,Subscriber,1985,2,10/28/20
785,47:04.8,00:10.0,40.71687,-74.03281,40.7272235,-74.0337589,42456,Customer,1969,0,9/6/20
223,59:08.5,02:52.3,40.7177325,-74.043845,40.72152515,-74.04630454,29451,Subscriber,1982,2,5/30/19
94,29:13.2,30:47.3,40.72333159,-74.04595256,40.72528911,-74.04557168,29608,Subscriber,1961,2,11/9/19
562,50:11.4,59:34.3,40.7272235,-74.0337589,40.73520838,-74.04696375,28364,Subscriber,1996,2,1/17/21
416,54:10.8,01:07.1,40.71241882,-74.03852552,40.7177325,-74.043845,45364,Subscriber,1990,1,9/4/20
302,54:17.3,59:19.9,40.72759597,-74.04424731,40.71958612,-74.04311746,29577,Subscriber,1989,2,5/6/19
130,21:04.1,23:14.8,40.71958612,-74.04311746,40.71848892,-74.04772663,42465,Subscriber,1988,1,4/9/20
612,52:46.4,02:58.9,40.7112423,-74.0557013,40.7127742,-74.0364857,26270,Subscriber,1976,1,11/4/19
223,51:09.8,54:52.9,40.72759597,-74.04424731,40.72165072,-74.04288411,42274,Subscriber,1979,2,2/23/20
670,39:26.8,50:37.8,40.7112423,-74.0557013,40.72333159,-74.04595256,29601,Subscriber,1989,1,12/7/19
781,17:01.0,30:02.5,40.7242941,-74.0354826,40.7141454,-74.0335519,48740,Subscriber,1991,1,1/1/21
308,38:45.1,43:53.4,40.72165072,-74.04288411,40.72759597,-74.04424731,42336,Subscriber,1988,1,2/9/20
430,17:48.6,24:58.6,40.71346383,-74.06285852,40.7177325,-74.043845,42204,Customer,1991,1,2/1/20
87,35:07.2,36:34.3,40.7287448,-74.0321082,40.7272235,-74.0337589,38570,Subscriber,1989,1,6/26/20
235,18:48.2,22:43.5,40.71958612,-74.04311746,40.7241765,-74.0506564,29527,Subscriber,1986,1,1/18/19
412,50:40.2,57:32.5,40.7308971,-74.06391263,40.7192822,-74.07126188,45873,Subscriber,1984,1,10/3/20
155,36:17.6,38:53.6,40.71687,-74.03281,40.7192517,-74.034234,42132,Subscriber,1990,2,6/10/20
302,34:53.9,39:56.5,40.71958612,-74.04311746,40.7241765,-74.0506564,26184,Subscriber,1981,2,1/22/20
172,00:38.7,03:30.7,40.72333159,-74.04595256,40.72759597,-74.04424731,26304,Subscriber,1982,1,8/14/19
270,25:04.0,29:34.0,40.7241765,-74.0506564,40.71958612,-74.04311746,15268,Subscriber,1991,2,9/8/20
515,38:31.5,47:06.6,40.737711,-74.066921,40.72333159,-74.04595256,26162,Subscriber,1985,1,10/20/19
407,22:29.9,29:17.0,40.7376037,-74.0524783,40.73520838,-74.04696375,45345,Subscriber,1984,1,10/25/20
686,42:30.9,53:57.5,40.7308971,-74.06391263,40.7182113,-74.0836394,29504,Subscriber,1983,1,6/17/19
170,46:00.7,48:51.6,40.71653978,-74.04963791,40.71458404,-74.04281706,29510,Subscriber,1994,1,11/5/19
472,50:23.5,58:16.5,40.71687,-74.03281,40.71653978,-74.04963791,45264,Subscriber,1969,1,12/30/20
155,17:18.5,19:54.3,40.7141454,-74.0335519,40.7141454,-74.0335519,29207,Customer,1990,2,8/3/19
665,54:00.1,05:05.4,40.7192517,-74.034234,40.71458404,-74.04281706,29618,Customer,1988,1,9/7/19
5411,01:42.7,31:54.6,40.7112423,-74.0557013,40.7112423,-74.0557013,39591,Customer,2002,2,7/14/20
310,59:41.9,04:51.9,40.7308971,-74.06391263,40.72572614,-74.07195926,42246,Subscriber,1967,1,5/22/20
376,34:38.3,40:54.9,40.73478582,-74.05044364,40.7308971,-74.06391263,29453,Subscriber,1961,1,10/10/19
1672,51:49.0,19:41.9,40.7287448,-74.0321082,40.7287448,-74.0321082,44232,Subscriber,1993,1,6/23/20
300,49:00.9,54:01.7,40.71241882,-74.03852552,40.71241882,-74.03852552,42320,Subscriber,1968,1,7/9/20
151,11:08.7,13:40.3,40.71458404,-74.04281706,40.71517768,-74.03768331,26189,Subscriber,1975,1,5/3/19
333,27:42.3,33:16.1,40.71848892,-74.04772663,40.72759597,-74.04424731,42166,Subscriber,1968,1,3/18/20
403,50:24.2,57:08.2,40.71958612,-74.04311746,40.71653978,-74.04963791,29552,Subscriber,1990,1,9/15/19
375,50:00.3,56:15.7,40.73520838,-74.04696375,40.72759597,-74.04424731,44747,Customer,1969,0,7/25/20
593,36:51.6,46:45.4,40.72533993,-74.06762213,40.71958612,-74.04311746,42572,Subscriber,1970,1,5/28/20
139,45:22.2,47:41.7,40.71848892,-74.04772663,40.71958612,-74.04311746,29452,Subscriber,1952,1,3/24/19
380,40:03.6,46:24.6,40.71346383,-74.06285852,40.7177325,-74.043845,29282,Subscriber,1982,1,1/22/20
239,58:37.3,02:36.9,40.72759597,-74.04424731,40.71958612,-74.04311746,44540,Subscriber,1963,1,9/21/20
522,54:50.5,03:32.9,40.7272235,-74.0337589,40.7183552,-74.03891444,26206,Customer,1986,1,3/7/19
3270,10:04.9,04:35.3,40.7112423,-74.0557013,40.71346383,-74.06285852,29258,Subscriber,1992,1,6/28/19
903,23:08.1,38:11.2,40.72759597,-74.04424731,40.72568548,-74.04879034,29500,Subscriber,1987,1,9/22/19
402,31:17.5,38:00.1,40.7192517,-74.034234,40.7272235,-74.0337589,42609,Subscriber,1993,2,10/18/20
1092,05:31.7,23:44.5,40.71653978,-74.04963791,40.7141454,-74.0335519,26712,Customer,1969,0,8/1/20
553,15:51.7,25:04.8,40.71346383,-74.06285852,40.7192822,-74.07126188,29453,Subscriber,1953,2,7/7/19
266,58:36.8,03:03.1,40.72759597,-74.04424731,40.71958612,-74.04311746,42347,Subscriber,1990,2,2/20/20
397,00:14.1,06:52.0,40.71958612,-74.04311746,40.71687,-74.03281,29236,Customer,1991,1,8/3/19
363,09:51.9,15:55.7,40.7211236,-74.03805095,40.72759597,-74.04424731,29658,Subscriber,1987,1,7/1/19
4761,28:32.5,47:54.1,40.7272235,-74.0337589,40.7112423,-74.0557013,43361,Customer,1969,0,11/8/20
201,13:44.5,17:05.6,40.72528911,-74.04557168,40.71958612,-74.04311746,20748,Subscriber,1998,1,10/6/20
1062,14:53.1,32:35.8,40.72533993,-74.06762213,40.7272235,-74.0337589,26287,Subscriber,1986,1,12/30/19
6031,15:56.0,56:27.8,40.7141454,-74.0335519,40.7141454,-74.0335519,42160,Customer,1997,2,5/31/20
199,06:22.5,09:41.7,40.71653978,-74.04963791,40.71958612,-74.04311746,42258,Subscriber,1990,2,7/21/20
673,27:13.1,38:26.2,40.71958612,-74.04311746,40.7112423,-74.0557013,42362,Subscriber,1969,1,2/13/20
459,50:57.1,58:36.5,40.7192517,-74.034234,40.72759597,-74.04424731,26237,Subscriber,1987,1,10/8/19
2307,01:20.9,39:48.3,40.73496102,-74.05950308,40.7112423,-74.0557013,42239,Subscriber,1990,2,6/6/20
203,38:47.1,42:11.1,40.71649,-74.04105,40.71958612,-74.04311746,29468,Subscriber,1962,1,3/5/19
350,03:25.1,09:15.3,40.71958612,-74.04311746,40.72601173,-74.05038893,26431,Subscriber,1979,1,10/10/19
2262,01:59.6,39:42.4,40.74871595,-74.0404433,40.74871595,-74.0404433,20748,Customer,1969,0,6/13/20
2263,45:05.1,22:49.0,40.72333159,-74.04595256,40.72333159,-74.04595256,29654,Subscriber,1983,2,7/29/19
2028,43:57.4,17:46.1,40.71653978,-74.04963791,40.71958612,-74.04311746,44229,Subscriber,1958,1,9/7/20
114,40:59.2,42:53.8,40.71958612,-74.04311746,40.71649,-74.04105,29680,Subscriber,1975,1,12/10/19
462,42:58.7,50:41.6,40.7272235,-74.0337589,40.71241882,-74.03852552,42610,Subscriber,1990,1,11/18/20
176,55:43.9,58:40.5,40.7211236,-74.03805095,40.7242941,-74.0354826,29528,Subscriber,1983,1,6/3/19
1375,41:39.9,04:35.4,40.7112423,-74.0557013,40.7211236,-74.03805095,26214,Subscriber,1984,2,6/11/19
420,38:47.1,45:47.8,40.7308971,-74.06391263,40.7192822,-74.07126188,29502,Subscriber,1987,1,7/23/19
12342,26:59.3,52:42.1,40.73478582,-74.05044364,40.72165072,-74.04288411,29512,Customer,1969,0,3/17/19
7806,13:21.9,23:28.8,40.71241882,-74.03852552,40.71241882,-74.03852552,42238,Customer,1983,2,5/31/20
230,02:05.1,05:55.6,40.72533993,-74.06762213,40.72210379,-74.071455,42210,Subscriber,1999,1,6/17/20
946,46:12.0,01:58.2,40.73520838,-74.04696375,40.72759597,-74.04424731,29550,Customer,1969,0,8/5/19
86,22:59.3,24:25.4,40.7162469,-74.0334588,40.7141454,-74.0335519,29234,Subscriber,1975,1,2/15/19
273,16:37.1,21:10.2,40.71653978,-74.04963791,40.71958612,-74.04311746,42186,Subscriber,1974,2,10/1/20
3380,56:28.5,52:49.1,40.71346383,-74.06285852,40.737711,-74.066921,42286,Subscriber,1989,2,10/14/20
3311,56:28.7,51:40.5,40.7242941,-74.0354826,40.7242941,-74.0354826,40790,Customer,1986,1,3/31/20
188,51:55.4,55:03.6,40.7183552,-74.03891444,40.7141454,-74.0335519,29306,Subscriber,1982,1,4/19/19
293,34:33.3,39:27.3,40.7242941,-74.0354826,40.71958612,-74.04311746,29484,Subscriber,1966,1,9/3/19
348,37:36.7,43:25.3,40.71653978,-74.04963791,40.7141454,-74.0335519,41696,Customer,1993,1,9/15/20
2616,50:03.9,33:40.2,40.71848892,-74.04772663,40.71653978,-74.04963791,42446,Subscriber,1986,1,9/4/20
427,41:40.8,48:48.0,40.72568548,-74.04879034,40.72165072,-74.04288411,29514,Subscriber,1987,0,6/19/19
141,02:11.6,04:33.5,40.7311689,-74.0575736,40.73496102,-74.05950308,29235,Subscriber,1987,1,5/2/19
1305,05:35.0,27:20.4,40.7127742,-74.0364857,40.74590997,-74.05727148,35285,Subscriber,1988,2,6/10/20
512,54:17.8,02:50.7,40.71958612,-74.04311746,40.71346383,-74.06285852,42323,Subscriber,1991,1,12/13/20
200,48:08.7,51:29.0,40.71958612,-74.04311746,40.72163014,-74.04996783,26280,Subscriber,1981,1,11/2/19
593,36:02.2,45:55.5,40.73074263,-74.06378388,40.72601173,-74.05038893,29473,Subscriber,1960,2,2/28/19
534,48:40.7,57:34.9,40.7177325,-74.043845,40.7112423,-74.0557013,42156,Subscriber,1988,2,6/2/20
704,21:36.0,33:20.3,40.7311689,-74.0575736,40.72533993,-74.06762213,26182,Subscriber,1969,2,6/15/19
199,33:23.6,36:43.3,40.72533993,-74.06762213,40.7308971,-74.06391263,29212,Subscriber,1989,0,7/31/19
1241,27:51.8,48:33.0,40.73478582,-74.05044364,40.7141454,-74.0335519,29500,Subscriber,1995,2,5/19/19
10486,05:41.2,00:27.6,40.71458404,-74.04281706,40.71458404,-74.04281706,44937,Customer,1969,0,10/14/20
166,50:22.3,53:08.9,40.73367,-74.0625,40.737711,-74.066921,29484,Subscriber,1956,1,9/9/19
201,49:20.3,52:41.8,40.71958612,-74.04311746,40.72163014,-74.04996783,26177,Subscriber,1991,1,6/25/19
330,25:58.1,31:28.2,40.72759597,-74.04424731,40.7177325,-74.043845,44492,Subscriber,1974,1,7/12/20
205,51:49.9,55:15.7,40.7177325,-74.043845,40.71458404,-74.04281706,40207,Subscriber,1992,2,8/3/20
1531,57:04.7,22:36.3,40.7287448,-74.0321082,40.71687,-74.03281,26153,Subscriber,1969,0,9/8/19
385,36:39.1,43:04.5,40.7287448,-74.0321082,40.7211236,-74.03805095,29457,Subscriber,1983,2,9/4/19
422,09:49.3,16:52.0,40.7308971,-74.06391263,40.7192822,-74.07126188,42308,Subscriber,1959,1,3/21/20
325,49:47.4,55:12.4,40.72568548,-74.04879034,40.71958612,-74.04311746,26189,Subscriber,1988,2,11/25/19
127,50:44.3,52:51.9,40.7192517,-74.034234,40.71687,-74.03281,26289,Subscriber,1989,1,12/5/19
135,02:10.3,04:25.6,40.7242941,-74.0354826,40.7272235,-74.0337589,29539,Subscriber,1963,1,7/8/19
2652,18:28.6,02:41.5,40.71435837,-74.06661093,40.71435837,-74.06661093,44971,Subscriber,1982,2,8/20/20
909,37:30.9,52:40.8,40.71958612,-74.04311746,40.73478582,-74.05044364,26314,Subscriber,1981,1,5/16/19
523,54:22.1,03:06.1,40.71848892,-74.04772663,40.71241882,-74.03852552,29541,Subscriber,1983,1,7/5/19
436,15:10.1,22:26.2,40.71958612,-74.04311746,40.7112423,-74.0557013,42370,Subscriber,1986,1,2/8/20
361,48:32.1,54:33.7,40.72601173,-74.05038893,40.7177325,-74.043845,44452,Subscriber,1986,2,1/7/21
736,52:30.8,04:47.3,40.71687,-74.03281,40.71241882,-74.03852552,29482,Subscriber,1981,1,10/11/19
596,14:15.3,24:11.3,40.7112423,-74.0557013,40.71958612,-74.04311746,42187,Subscriber,1994,2,5/20/20
3905,15:38.9,20:44.3,40.7183552,-74.03891444,40.7183552,-74.03891444,44245,Customer,1978,1,7/19/20
2349,47:17.2,26:26.5,40.7192822,-74.07126188,40.71848892,-74.04772663,42140,Subscriber,1983,1,5/3/20
259,03:56.0,08:15.5,40.72333159,-74.04595256,40.7177325,-74.043845,46141,Subscriber,1981,1,1/4/21
384,58:41.7,05:06.3,40.7192517,-74.034234,40.71958612,-74.04311746,29556,Customer,1992,1,7/27/19
748,47:17.1,59:45.5,40.71346383,-74.06285852,40.71958612,-74.04311746,44383,Subscriber,1971,1,7/19/20
845,15:02.6,29:08.3,40.7376037,-74.0524783,40.71958612,-74.04311746,42379,Customer,1989,2,9/2/20
325,42:50.3,48:16.2,40.72568548,-74.04879034,40.71958612,-74.04311746,29658,Subscriber,1993,2,10/31/19
1750,19:27.8,48:38.7,40.72210379,-74.071455,40.7443187,-74.0439909,42528,Customer,1974,2,6/7/20
336,41:32.9,47:09.4,40.7177325,-74.043845,40.71458404,-74.04281706,29531,Subscriber,1986,1,5/17/19
566,01:05.4,10:31.8,40.7192822,-74.07126188,40.7192822,-74.07126188,38511,Subscriber,1976,1,6/25/20
1900,43:54.4,15:34.6,40.71653978,-74.04963791,40.71653978,-74.04963791,42481,Customer,1969,0,9/9/20
1337,00:33.9,22:51.8,40.7443187,-74.0439909,40.7443187,-74.0439909,29588,Customer,1991,2,6/1/19
555,11:19.8,20:35.5,40.7192517,-74.034234,40.72601173,-74.05038893,42362,Subscriber,1987,1,2/19/20
874,11:27.6,26:01.6,40.7311689,-74.0575736,40.7192822,-74.07126188,29260,Customer,1969,0,6/2/19
